,accuracy,complexity,convexity-qmw,convexity-quw,type,beta
0,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,8192.0
1,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,8023.093226867025
2,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,7857.669058471603
3,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,7695.655688719008
4,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,7536.982792048586
5,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,7381.58149290751
6,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,7229.384335853666
7,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,7080.325256275143
8,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,6934.339551713456
9,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,6791.363853777875
10,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,6651.336100638998
11,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,6514.195510089462
12,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,6379.882553159955
13,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,6248.338928279371
14,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,6119.507535967748
15,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5993.332454050849
16,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5869.758913385935
17,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5748.733274088017
18,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5630.203002246162
19,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5514.116647120065
20,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5400.423818806604
21,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5289.075166367006
22,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5180.022356404994
23,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,5073.218052086508
24,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4968.6158925921245
25,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4866.170472993132
26,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4765.837324542419
27,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4667.572895371857
28,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4571.334531587653
29,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4477.08045875539
30,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4384.769763766978
31,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4294.362377081319
32,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4205.819055331253
33,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4119.101364289118
34,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,4034.17166218344
35,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3950.9930833597123
36,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3869.5295222780483
37,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3789.7456178406987
38,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3711.6067380428008
39,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3635.0789649396006
40,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3560.1290799235394
41,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3486.724549305039
42,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3414.833510190459
43,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3344.4247566513127
44,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3275.4677261786555
45,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3207.932486416688
46,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3141.789722169966
47,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3077.0107226785017
48,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,3013.567369155163
49,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2951.4321225801036
50,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2890.5780117468503
51,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2830.978621554791
52,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2772.608081543163
53,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2715.4410546613435
54,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2659.4527262707547
55,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2604.6187933735278
56,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2550.915454063197
57,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2498.31939719297
58,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2446.80779225701
59,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2396.358279480307
60,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2346.94896011293
61,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2298.5583869243965
62,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2251.1655548939843
63,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2204.7498920930457
64,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2159.2912507553124
65,1.0145806198286578,3.321928094887363,1.0000000000000004,1.0000000000000004,optimal,2114.769898531266
