,accuracy,complexity,convexity-qmw,convexity-quw,type,beta
0,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,8192.0
1,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,8023.093226867025
2,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,7857.669058471603
3,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,7695.655688719008
4,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,7536.982792048586
5,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,7381.58149290751
6,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,7229.384335853666
7,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,7080.325256275143
8,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,6934.339551713456
9,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,6791.363853777875
10,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,6651.336100638998
11,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,6514.195510089462
12,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,6379.882553159955
13,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,6248.338928279371
14,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,6119.507535967748
15,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5993.332454050849
16,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5869.758913385935
17,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5748.733274088017
18,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5630.203002246162
19,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5514.116647120065
20,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5400.423818806604
21,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5289.075166367006
22,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5180.022356404994
23,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,5073.218052086508
24,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4968.6158925921245
25,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4866.170472993132
26,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4765.837324542419
27,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4667.572895371857
28,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4571.334531587653
29,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4477.08045875539
30,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4384.769763766978
31,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4294.362377081319
32,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4205.819055331253
33,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4119.101364289118
34,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,4034.17166218344
35,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3950.9930833597123
36,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3869.5295222780483
37,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3789.7456178406987
38,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3711.6067380428008
39,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3635.0789649396006
40,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3560.1290799235394
41,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3486.724549305039
42,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3414.833510190459
43,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3344.4247566513127
44,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3275.4677261786555
45,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3207.932486416688
46,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3141.789722169966
47,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3077.0107226785017
48,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,3013.567369155163
49,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2951.4321225801036
50,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2890.5780117468503
51,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2830.978621554791
52,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2772.608081543163
53,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2715.4410546613435
54,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2659.4527262707547
55,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2604.6187933735278
56,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2550.915454063197
57,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2498.31939719297
58,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2446.80779225701
59,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2396.358279480307
60,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2346.94896011293
61,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2298.5583869243965
62,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2251.1655548939843
63,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2204.7498920930457
64,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2159.2912507553124
65,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2114.769898531266
66,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2071.1665099229085
67,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,2028.4621578950564
68,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1986.6383056596505
69,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1945.6767986294585
70,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1905.5598565376374
71,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1866.2700657198218
72,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1827.7903715553443
73,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1790.1040710642635
74,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1753.1948056570734
75,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1717.0465540339007
76,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1681.6436252300684
77,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1646.9706518051114
78,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1613.0125831721627
79,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1579.754679064921
80,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1547.1825031393137
81,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1515.2819167070554
82,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1484.0390725984412
83,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1453.4404091516815
84,2.071264548899466,3.321928094887362,1.0000000000000007,0.20636363636363667,optimal,1423.4726443261343
